customer_id,full_name,email,phone,pan_no,aadhar_no,account_no,ifsc_code,balance,cibil_score
CUST62781574,Deepa Patil,upma15@example.com,+91-7204006510,CFKAN6657V,4722-7124-3128,SB-8396-7305-5491,KOTAK9919840,14692.0,893
CUST90311393,Madhavi Keer,dhritisarin@example.net,+91-7917690590,QZJXO9431Q,5316-9140-4778,SB-9020-3275-7135,HDFC6913877,499539.51,802
CUST39121638,Bhavini Master,hvarkey@example.net,+91-9505691587,USNLX8147M,4107-7893-4824,SB-4805-9487-5690,SBIN6722754,222441.3,758
CUST28528683,Fiyaz Dora,saanvidyal@example.org,+91-8140417227,FGSRB0430Z,8203-2633-6807,SB-6129-4553-9903,ICIC6491084,321501.38,860
CUST56462630,Vyanjana Behl,basakchatresh@example.com,+91-7155493362,LAYGL0955E,1657-8929-3499,SB-8419-2350-7410,AXIS3712463,498055.23,783
CUST38823186,Noah Balan,lila92@example.net,+91-8127183861,ZWUFA3095V,9407-8200-1564,SB-4295-4909-7613,AXIS9026474,285397.66,850
CUST47379641,Kai Bakshi,sbrahmbhatt@example.net,+91-7106558402,TNGPB0259C,7366-2788-1919,SB-7556-9849-2985,HDFC1089781,273288.17,719
CUST10740476,Anirudh Khalsa,pratyushvarty@example.net,+91-8793336437,XTKKL0671C,9077-6625-2929,SB-8001-6634-9498,HDFC6414644,273069.58,791
CUST82716678,Nandini Dutta,ramaswamyreva@example.org,+91-9514532976,FFFLV7207F,1099-3610-1531,SB-7797-1337-7271,KOTAK1582637,398267.77,710
CUST87225707,Rishi Lanka,sandhuyahvi@example.net,+91-9018286190,JDNPB5559P,1979-5784-4924,SB-6567-7811-9739,HDFC1866783,419110.98,813
CUST80343400,Vinaya Sethi,nandafalak@example.org,+91-8001462914,FJBAW8701X,5867-7001-3254,SB-1506-6360-5469,SBIN8675697,435277.72,796
CUST90603981,Yashasvi Thakur,anthonymammen@example.com,+91-7190565948,HKPVC1691C,3565-5802-7555,SB-7063-9510-1730,HDFC5139966,62416.62,772
CUST31122512,Samesh De,esaran@example.org,+91-8064371810,FDYMZ6806Z,1095-1638-8684,SB-9689-3149-5972,ICIC8672316,409489.42,867
CUST28530588,Bhavani Chadha,aryantella@example.org,+91-8614994231,IALGC3286E,8847-8800-9684,SB-8071-6133-2545,AXIS7335027,166093.57,891
CUST55502448,Madhavi Karpe,subramanianchandani@example.org,+91-7501100562,TJRIU0647V,6275-4958-5635,SB-5567-9262-1449,KOTAK5278831,490349.4,813
CUST26475977,Banjeet Koshy,vthaman@example.net,+91-9950422711,BBKTE3178K,8545-6426-6624,SB-4204-6913-7560,KOTAK9873583,142493.32,775
CUST75494504,Ekta Gulati,rgill@example.org,+91-8217203467,WDWGX0978O,2703-5528-6766,SB-2240-4473-8816,HDFC3354714,451987.51,882
CUST47437062,Orinder Bajwa,gchaudhry@example.net,+91-7168900969,KFTDU7946A,3837-9601-2386,SB-3641-8415-3472,HDFC3055995,321596.57,787
CUST32467282,Advik Mammen,tanaydeep@example.net,+91-8045716463,TWPJZ0003Y,4635-9921-7642,SB-4544-1600-5364,HDFC2261494,281302.49,848
CUST95319361,Dalbir Vig,handaucchal@example.com,+91-7451113293,XIJJZ2854K,3539-4724-5406,SB-2657-9976-5565,AXIS7665905,90931.83,774
CUST57048399,Warda Chahal,ranganathanaadhya@example.org,+91-8112863205,YVKFY7822D,3390-6556-3674,SB-4708-6602-8803,HDFC7360134,237519.39,746
CUST51281281,Gauri Pant,sgrewal@example.org,+91-9950252192,KRSJR0154Z,1882-9219-9937,SB-5782-9989-7891,SBIN6976669,99501.42,871
CUST11375346,Madhavi Kothari,wkamdar@example.net,+91-9451053653,XMRJQ9480Y,6364-1883-1147,SB-1156-9941-7572,HDFC8593129,445287.7,856
CUST66824554,Yashica Tailor,hborah@example.org,+91-8716842438,GCGVV1290G,3080-1984-6962,SB-2727-9308-7005,SBIN2936545,309900.23,716
CUST62181513,Vritti Sant,pahal48@example.net,+91-7916809466,SXCVY5288N,6920-5734-4721,SB-6481-6397-1297,ICIC8163975,432226.07,870
CUST41028004,Odika Bala,menonwridesh@example.net,+91-9440621274,ILLAC9553Y,6076-4135-3623,SB-7203-5926-9310,KOTAK4317795,181774.37,735
CUST44024750,Veer Nori,rattarachit@example.com,+91-9262383011,XIDJN5055O,7826-2509-3560,SB-7799-8169-9232,AXIS6806828,74292.0,755
CUST85341993,Oeshi Gaba,meeradevi@example.net,+91-7050466947,DJHOH3788R,4530-5251-6541,SB-4527-9889-2673,HDFC5354979,13081.62,770
CUST31515753,Ishwar Kaur,omand@example.org,+91-7168522527,GRHDJ7139M,7425-6974-7093,SB-4986-2127-7342,ICIC8606734,343514.46,723
CUST17783079,Megha Mahal,maharajbhavani@example.net,+91-9931061539,QBGPX6352M,4019-5073-7620,SB-8047-8350-5522,KOTAK9158493,303111.98,840
CUST42423312,Rishi Sunder,asekhon@example.org,+91-7557324275,QFOBU8281D,5996-7012-7590,SB-8317-2564-7150,KOTAK5506449,269506.2,824
CUST66999682,Pallavi Kant,finn15@example.com,+91-7027071003,PHWTW9271O,3900-2623-1394,SB-9784-9344-4312,SBIN1627673,95685.15,834
CUST74908375,Yashodhara Rama,dhriti26@example.com,+91-8571282999,AVLEI5965R,9013-1550-7650,SB-9742-2763-2639,ICIC2767127,311423.71,750
CUST98741249,Dayamai Luthra,jairaj86@example.com,+91-8889997183,ZRYCA5638O,5395-6257-1184,SB-1696-4647-1508,KOTAK1651704,336676.84,727
CUST10588721,Oliver Kapoor,dakshabumb@example.com,+91-8094585826,CTYGL2547C,3214-2464-9854,SB-5644-3599-4751,AXIS5070661,71895.35,774
CUST27685570,Bina Seth,vedantgrewal@example.net,+91-9512384996,LOJBK7085D,4166-4153-3492,SB-1225-7113-6252,SBIN2405291,189323.25,734
CUST51355245,Vritti Lanka,rdeshmukh@example.net,+91-8528982484,ZVRYS5104S,6118-5328-7300,SB-3818-2964-7599,HDFC4744249,293492.96,762
CUST25635570,Falan Bahri,xgrover@example.com,+91-8102603808,QSVDF0202I,7599-4110-9881,SB-2474-8914-1328,ICIC3761861,343330.99,885
CUST56146254,Ishani Khanna,harish09@example.net,+91-8390183737,CIYJP2400C,9037-3832-1081,SB-4625-7816-3890,KOTAK5415579,419090.34,727
CUST42258874,Rehaan Balay,nakshborah@example.org,+91-9515674314,EDSZG0397B,2794-8263-9255,SB-3991-4533-5198,ICIC1439359,450534.12,820
CUST70641851,Akshay Boase,jdas@example.org,+91-7566420278,RJRRP5514E,8132-1838-9146,SB-7945-2832-8460,KOTAK9334861,146555.71,804
CUST19909813,Gavin Brahmbhatt,khoslasamar@example.com,+91-8872049982,IUYSN3443R,8455-7646-3029,SB-7924-2165-7923,HDFC2260585,99265.47,836
CUST50978842,Fiyaz Manda,jagdishvarma@example.net,+91-8278048630,SEMOB0943G,6110-8577-3554,SB-8674-6907-7126,SBIN1981547,116787.4,765
CUST89484434,Luke Chahal,frajagopalan@example.org,+91-9598789785,SOBTG6937H,8702-2925-6815,SB-6930-1335-1701,AXIS8559758,467931.93,888
CUST83088909,Ekiya Mutti,majumdarnidra@example.com,+91-8613465928,MZGNR2707X,5929-4253-9114,SB-9684-5534-5805,KOTAK7555317,65736.78,793
CUST68544040,Tanish Kanda,aarush02@example.org,+91-8052261324,SZHCN2343P,9093-4845-5239,SB-8367-3688-7295,ICIC6062680,483473.79,800
CUST33227931,Neha Seshadri,galavrinda@example.org,+91-8232179011,CLLDX4647O,4394-7246-7368,SB-3760-5874-7557,AXIS6783125,284020.8,871
CUST30311827,Ishaan Bala,psastry@example.org,+91-8394592471,IHAMX9402Y,2579-4785-1206,SB-1262-2566-3735,AXIS9101488,317629.02,712
CUST52745971,Aarav Kapur,yashawinisolanki@example.com,+91-7157715328,RFZHT2049R,1913-1392-2908,SB-5296-7481-5830,AXIS4116461,26713.7,756
CUST42873346,Yasti Murthy,zashil22@example.org,+91-9293832332,NRBIM8105W,4781-5649-2314,SB-1708-3428-6394,AXIS5029814,436546.14,892
CUST15514526,Sanaya Kara,narainzehaan@example.org,+91-8827702530,DKSQW1764T,2341-6225-8357,SB-7490-7355-9707,HDFC4803177,484885.4,817
CUST65753981,Mahika Karpe,deeptara@example.org,+91-7850298038,RKOUJ7781K,7054-2727-2951,SB-3098-6996-6557,KOTAK3336152,233261.66,883
CUST76274098,Udarsh Barad,ypillay@example.net,+91-9555764154,GOSDH6141I,4137-7237-6721,SB-5444-3790-8901,HDFC8911769,449468.47,872
CUST11869902,Ekalinga Kapoor,matthew38@example.com,+91-8810299476,SSQYH1316Q,4284-7055-8229,SB-1360-2899-3559,ICIC3915282,156534.78,881
CUST22919157,Patrick Chhabra,gadenitesh@example.org,+91-7593472828,DTLDK9424Z,3142-1107-4380,SB-1324-1523-3499,HDFC3563607,361066.72,884
CUST46528783,Tarak Char,iwali@example.org,+91-9236803204,XFRCL5509N,9893-3486-1937,SB-4033-1112-5792,KOTAK1877275,51273.36,825
CUST20598443,Luke Anand,nidra85@example.org,+91-9000037019,ZJHUK6691S,7144-7448-2751,SB-3288-3427-8769,HDFC8519851,36734.62,749
CUST26956525,Farhan Bhatti,cchandran@example.org,+91-7924200262,AGBVP1557D,5532-4903-1550,SB-2781-9579-3124,KOTAK9440725,408417.1,853
CUST98600421,Megha Chacko,akohli@example.net,+91-8228126665,KXLQE9779H,5469-7227-5026,SB-6067-8455-5797,HDFC3247467,496307.06,866
CUST93847149,Pratyush Dhar,turvidhillon@example.com,+91-8241362661,FNZBU2154Z,1973-8585-5339,SB-6279-9541-1460,KOTAK1044805,448178.98,774
CUST12389481,Luke Trivedi,sainiabha@example.com,+91-8267851397,DDAAW0850O,6273-3732-6645,SB-7428-3216-7064,HDFC5365603,486229.05,837
CUST19078882,Idika Ratti,kala09@example.org,+91-9353187731,DIQMV6143N,2904-5867-2963,SB-1335-5104-5282,ICIC3881097,424867.55,886
CUST17274832,Maya Cherian,sridharsamar@example.com,+91-8545020229,JWMEX2733P,1507-1325-5675,SB-1818-9429-1470,HDFC6261953,131400.33,707
CUST78263134,Azad Chatterjee,faris10@example.com,+91-9086185735,FOFYY8174F,7798-9508-7454,SB-5109-5670-4678,KOTAK3757942,57984.22,829
CUST42150924,Samarth Gandhi,morarira@example.org,+91-9777080431,VNBFW9809Y,6568-6408-1404,SB-2268-5926-1699,HDFC4981420,338690.18,778
CUST41940813,Orinder Solanki,rachit42@example.net,+91-9144951493,GWPTM8592A,7343-4219-5637,SB-1594-6155-7273,HDFC3147931,127414.41,863
CUST94475142,Akshay Dass,hema84@example.net,+91-8508329639,LCWCJ1917G,5270-7948-2089,SB-8070-4671-6358,KOTAK5524122,206742.65,732
CUST95955939,Simon Bhargava,girishkota@example.org,+91-9384021638,CTFPS6043Z,9092-1483-1664,SB-8815-9749-4374,ICIC5577325,150141.09,801
CUST73043255,Gautam Narayanan,bhasingirindra@example.org,+91-9284840898,MSZUQ7188D,6262-2946-9356,SB-3923-1789-4181,ICIC6527291,197125.44,790
CUST46261569,Mohini Bali,urvi75@example.com,+91-9739668572,IIEKC8791R,8994-4028-8068,SB-9063-4599-1489,SBIN6162030,138691.52,830
CUST41826579,Odika Sane,noah48@example.com,+91-9087285013,NRWII6382A,7401-2253-2915,SB-2786-7134-2844,ICIC9542617,324976.26,835
CUST67226844,Suhani Patla,sanghathomas@example.org,+91-7562257483,OEDLK8269D,9332-8577-2847,SB-6316-9153-3024,AXIS2460803,231661.68,775
CUST15230358,Amaira Loke,rbava@example.com,+91-7203397448,ELOFQ8841T,4880-5132-8480,SB-1430-3229-3711,KOTAK6058540,284484.45,848
CUST60789566,Timothy More,pavani59@example.net,+91-9129041583,CKPOG9341Q,2355-1416-5262,SB-8211-9623-8527,SBIN3669588,117083.75,865
CUST97471473,Nathan Natt,fredericksur@example.com,+91-7480613433,JEQFI5763P,3691-1923-7572,SB-7576-1069-1165,SBIN9001475,55401.96,893
CUST93492475,Avi Jaggi,comarjagrati@example.org,+91-7130583392,SLNIK6015T,3976-3906-5171,SB-1539-5138-8644,KOTAK4041265,98457.51,812
CUST27624400,Advik Halder,shettyyoshita@example.net,+91-8281362798,CFSEW2821I,7620-6983-3971,SB-5039-6219-6525,SBIN9781597,446383.77,837
CUST18335108,Qushi Dugar,edhithachar@example.org,+91-8538395661,GJOXD8073P,1097-3227-4331,SB-8758-9292-9230,KOTAK1010119,60003.91,871
CUST31451480,Vansha Deep,udarsh62@example.com,+91-9955915779,BSEQV6016T,7149-6719-6471,SB-2488-2926-1557,AXIS8747536,391275.68,853
CUST86479199,Ishwar Mitter,uppaldamyanti@example.net,+91-8704075038,EDSOG8699N,8018-6815-7959,SB-2068-6587-2356,AXIS2566586,12555.34,780
CUST29200180,Netra Rana,hayreekani@example.org,+91-7440763866,WCHXV1516H,5962-2909-1974,SB-3743-8837-8553,HDFC7405732,303126.66,852
CUST42243158,Balvan Bose,sawhneyqasim@example.org,+91-9101782967,GGURO5552E,8369-5972-1359,SB-8667-3588-2870,HDFC8258462,279428.53,753
CUST87623217,Yashvi Bakshi,manyasuri@example.com,+91-7981292086,BDOOC0017L,5320-1999-6197,SB-3982-3322-3192,AXIS8097879,256656.85,841
CUST44753893,Unni Agate,igole@example.com,+91-7492749077,JODXB4780Q,7001-8973-1058,SB-6940-7717-3546,ICIC2999854,225030.78,851
CUST28108404,Dominic Sethi,kashishmorar@example.org,+91-8354582348,MSVUZ7444D,6541-1017-4032,SB-5098-6603-4441,ICIC3078206,123419.73,829
CUST20820542,Lavanya Sinha,kantaahana@example.com,+91-8486876320,TUWHX8987K,4190-9783-1166,SB-7018-2107-3912,SBIN1366114,265689.7,888
CUST26379095,Urvi Nayak,farhan71@example.com,+91-7262392293,WAVPL6164K,4782-6171-3088,SB-5782-7667-5984,HDFC9149434,84489.22,878
CUST19260818,Jagrati Dani,dhaliwaldeepa@example.net,+91-9345389089,FDCDD3688K,8492-3183-9562,SB-5712-8955-6305,KOTAK5947212,137173.1,707
CUST97027502,Unnati Nigam,lmadan@example.org,+91-9369569918,BAHMY1239A,3104-9392-1227,SB-9793-3443-8217,SBIN3220759,75416.56,733
CUST36162347,Sneha Dada,prishaom@example.net,+91-7519253530,CRBRE0683D,7853-7317-5086,SB-2033-5666-4213,ICIC3221761,488306.88,723
CUST25311292,Jacob Kari,barkha37@example.net,+91-8569733781,IPELT4973U,2238-7340-7107,SB-9903-8441-3335,ICIC7669786,424660.67,845
CUST19738528,Zansi Mane,meghanabath@example.com,+91-8650441432,PGCWN4059I,5656-5315-2957,SB-3230-3529-7457,KOTAK8286570,293010.49,712
CUST64199678,Veer Sankar,harshil35@example.net,+91-8140590991,JFQCX1265W,8588-7976-7187,SB-8231-1352-7644,ICIC5024095,427559.77,791
CUST10700272,Ayushman Mangat,harinakshigrewal@example.org,+91-8395947211,GUJAC2611M,4426-2730-6768,SB-6777-3923-7017,SBIN7173283,27399.78,803
CUST62328394,Hardik Mallick,chaitalydevi@example.com,+91-8403852317,TCFSW0104F,3151-4236-3840,SB-4321-1769-2084,HDFC4548546,53550.91,781
CUST54856228,Zayyan Mohan,bhattacharyyaadweta@example.com,+91-9350451092,OWPTO9775C,2081-2856-8637,SB-8575-3582-7441,ICIC5467819,230645.83,771
CUST95704361,Naksh Varughese,ucheema@example.com,+91-7119191119,XCWCK2448P,3743-4797-3350,SB-8010-3017-3237,ICIC1793640,479818.99,777
CUST45506877,Samesh Dubey,andrew59@example.net,+91-8077906296,ZNJPW1728B,4701-9021-5050,SB-6048-5738-6142,ICIC9539005,234893.04,786
CUST44536495,Veda Mane,iram@example.com,+91-8826460156,GRHVI2600K,8442-8208-3200,SB-9531-7025-9664,HDFC3947171,301436.46,720
CUST78331374,Urishilla Nori,ramanathandamini@example.net,+91-7918413663,PHCWB0525X,3652-1221-3468,SB-3068-1031-2345,AXIS3716235,179090.37,830
CUST34185670,Pooja Mohan,bhavna51@example.com,+91-8377717944,KEZWK7907B,4010-8615-5837,SB-1743-2250-9454,KOTAK9627506,280201.04,709
CUST24905272,Divya Upadhyay,aditya97@example.net,+91-8392260667,IYLPU9425C,1297-6410-6467,SB-3256-5719-1576,AXIS4847166,311938.06,858
CUST74815049,Zehaan Ratta,munshirachit@example.org,+91-7667049620,STVMO4943H,7548-5003-8757,SB-9974-3529-8728,KOTAK5903343,232359.92,716
CUST48062340,Darika Borah,yashawinisandal@example.com,+91-7929363446,EFHIL5113M,5920-3762-1619,SB-1425-3064-5545,KOTAK1941290,454498.58,759
CUST86746697,Netra Kapadia,mitaligrover@example.org,+91-9222120651,TQOQU8209A,8400-7725-9438,SB-3747-4122-8608,SBIN2125124,139056.12,808
CUST17554379,William Jani,yashodharamani@example.net,+91-9393266385,CNWVG5340O,7001-7750-9232,SB-5037-7093-6063,ICIC3910667,90681.61,830
CUST44053081,Pranit Chada,varenyaramakrishnan@example.com,+91-8839166764,NCSBF1456U,4324-9856-8844,SB-8452-6273-2547,AXIS1180690,413155.01,744
CUST39641511,Sai Sidhu,borawridesh@example.net,+91-9805610543,ECBZB1025Y,5259-9547-5248,SB-9497-6879-9922,ICIC9142254,159990.03,865
CUST94709415,Tanvi Mammen,onkarshere@example.org,+91-7155584806,KWAEE5889N,1512-4062-9526,SB-9392-4441-5700,HDFC5744527,263918.41,766
CUST42877606,Damini Hayre,niharika56@example.net,+91-7690906561,VXCBH9509I,9254-5155-3475,SB-5383-6582-5950,HDFC6599821,346900.47,830
CUST69441304,Xavier Nagarajan,memonmitesh@example.net,+91-9849381371,PKIEW1853E,7894-3760-6497,SB-3007-7892-4870,AXIS6240954,383534.32,759
CUST78167189,Irya Sengupta,mayahayer@example.org,+91-8043794150,TKKXS7669L,3830-4808-9982,SB-1624-2252-7773,SBIN8268661,237026.29,855
CUST37044205,Upadhriti Dhar,ladteerth@example.org,+91-8006412492,EUNMF2780B,1582-4622-9752,SB-7265-7950-9245,ICIC1011156,351738.08,806
CUST44132570,Anthony Guha,qkumar@example.com,+91-7247267189,UCAFY7312L,9643-6956-3266,SB-9255-1961-3566,AXIS5513389,419210.32,750
CUST70923561,Kabir Barad,yauvani33@example.net,+91-8846421256,HEKZH0288T,1920-2551-3935,SB-3420-4880-1559,KOTAK7151423,190722.79,749
CUST87332421,Yashvi Bora,radhika94@example.net,+91-8193550503,VAZOW5695Q,5262-1226-4192,SB-8189-3004-9112,SBIN7407841,250330.55,808
CUST51692786,Indali Goel,rajataparmar@example.net,+91-7920631092,QPAGJ0382M,7106-1717-7518,SB-8692-5905-3524,SBIN3181292,126347.67,895
CUST37157372,Pooja Konda,patlaimaran@example.org,+91-8362467947,JDHUG5089Z,5126-1643-4046,SB-6854-1172-9045,ICIC7433735,397786.63,881
CUST47750318,Vihaan Muni,narayanjackson@example.org,+91-9677553214,KKMDU3717R,5466-9274-6751,SB-9744-1653-4534,ICIC5938165,361646.88,788
CUST53164803,Lila Sura,kapte@example.org,+91-7356664767,SWNQP6276Z,3358-7203-6750,SB-9541-3607-4529,HDFC9956495,301762.91,782
CUST26218423,Aarush Ghose,umallick@example.net,+91-7652306753,EGUGI7911Z,7463-7438-9481,SB-7230-7004-2301,KOTAK7187907,377341.69,788
CUST80832588,Barkha Vaidya,kavyadate@example.org,+91-8304859372,DNCYE4122Y,7483-8590-4441,SB-7135-5588-2347,HDFC6507959,208233.94,820
CUST77955359,Indali Subramanian,ekantakrish@example.org,+91-9595410803,WWXUY4983I,8460-1988-4822,SB-6811-3850-4803,ICIC2337060,305884.53,729
CUST47173368,Jeet Sharaf,ekaja31@example.org,+91-8648241316,SQQRG4327I,2274-2600-3495,SB-2470-7155-2337,AXIS7176180,335125.55,828
CUST45899606,Orinder Maharaj,zaidvenkataraman@example.net,+91-9400452517,UQYOD6138D,2873-9500-8980,SB-2333-5601-5105,ICIC4314067,226403.24,851
CUST12205565,Sai Walla,saksham73@example.net,+91-7421748160,EYYEY1039E,8480-9174-6820,SB-4387-4461-5125,ICIC6116336,51880.7,764
CUST62474206,Balvan Muni,keerladli@example.com,+91-8436071870,XLYFS0766R,1154-6437-9692,SB-4065-8740-7487,HDFC5376153,272283.57,824
CUST88083977,Bhavani Shukla,madhavi07@example.net,+91-8939066575,WMRLJ0507F,9772-8102-3552,SB-2771-5806-7748,HDFC5615630,350191.6,889
CUST97720502,Ayush Kumar,sanghvilavanya@example.org,+91-8538331491,VCDHL0895Y,4151-2243-9430,SB-5801-8759-9502,KOTAK3117590,90217.91,810
CUST34968230,Warjas Bath,mistrythomas@example.net,+91-9064490659,WSPGG2375R,4273-8064-1814,SB-5850-2769-9963,AXIS7944579,84644.56,824
CUST93550552,Harrison Ahluwalia,anamika71@example.net,+91-8802851637,NZURO4767Z,2854-8083-4229,SB-5718-7085-6362,KOTAK7908571,331727.3,837
CUST32350833,Ubika Dutta,xthaker@example.com,+91-8788156863,BMSTF0006J,6102-3112-8876,SB-1546-3493-1187,HDFC3542192,94962.47,885
CUST95124183,Indali Balan,hagrawal@example.com,+91-7616932989,OWJLA5652Q,5447-4056-1631,SB-9862-8497-6675,KOTAK3085948,27072.89,732
CUST24225416,Jalsa Gour,vjaggi@example.org,+91-9411330448,DEMAJ9665W,4967-1374-8146,SB-5911-8589-4129,ICIC7677471,191838.55,788
CUST70359528,Finn Dutt,wadhwaisaac@example.net,+91-7781324029,JMXBQ4596Q,3900-3719-7053,SB-6827-7068-8106,ICIC2818280,192807.93,791
CUST14388141,Tanvi Bir,mandalanika@example.net,+91-7066158527,SRZXK8266C,3350-8243-1761,SB-3098-5321-1372,AXIS8183056,263712.64,751
CUST36735791,Girish Halder,pavani64@example.net,+91-8045537965,TNHAB9244U,3967-8185-8523,SB-1283-2941-5775,AXIS9926101,58384.64,861
CUST81072970,Ranbir Gera,valamanya@example.net,+91-8470459770,MANFB1289J,7168-4681-3513,SB-3058-7688-8955,AXIS8218617,185419.43,857
CUST18613073,Chandresh Toor,cdutta@example.net,+91-9170754288,OIQKB6015C,8411-1312-7637,SB-6144-8305-6338,KOTAK8032610,253012.86,859
CUST11784443,Ekani Garg,kamyasaha@example.com,+91-7768366437,OYOTD4565D,7573-1691-7015,SB-8753-7576-4788,ICIC4431488,250250.72,782
CUST33111879,Anmol Garg,raghavseshadri@example.net,+91-7062685049,RZWOC6848Q,9305-3763-7657,SB-3850-6449-1184,AXIS3338847,458525.92,873
CUST17887818,Kavya Gulati,balveeranne@example.org,+91-9784423961,GFXIN8017Q,5791-7575-5100,SB-7525-5659-6540,KOTAK6828946,206059.53,795
CUST46737445,Priya Sheth,bhanumatiyadav@example.com,+91-7471203345,ISYOT7253M,2982-6575-6441,SB-9975-8079-6870,KOTAK9095914,149380.03,890
CUST78028075,Elijah Bakshi,siyasahni@example.org,+91-8191588745,DZHXX0253Y,2773-3137-1483,SB-4437-9804-6190,AXIS4299355,52612.54,770
CUST38350855,Anmol Chada,ekiya74@example.org,+91-8800080253,MUVBU4559K,6897-7921-6478,SB-9068-3072-1831,AXIS5629776,123649.97,703
CUST41186405,Balvan Chawla,azadbhatti@example.org,+91-7648407952,QDLAF5141X,6932-5601-6102,SB-7686-8446-7787,KOTAK2346605,338433.82,792
CUST99189534,Panini Chada,banjeet71@example.net,+91-8154628455,EJPHN3904R,6634-9181-3793,SB-6700-2653-9570,ICIC8460258,235143.88,897
CUST25313609,Umang Ratta,ekaran@example.com,+91-8291125226,LLSDV9736A,9121-7096-1233,SB-6302-2045-9420,HDFC5065384,227697.17,790
CUST66393248,Warda Samra,aryansami@example.net,+91-8950803493,DJJWV1359R,5345-6284-2405,SB-9720-1993-9227,AXIS5235841,192905.58,858
CUST38945019,Shivani Sachdev,kakarveda@example.org,+91-8591098207,JIYYH8240Z,4947-4973-8919,SB-9229-1645-6058,AXIS4307727,271148.78,730
CUST88620363,Mason Bassi,naveen50@example.net,+91-9732881273,NGADY3243P,6152-5628-3312,SB-9161-4130-6519,SBIN7604284,483014.97,831
CUST90761658,Vivaan Salvi,max72@example.net,+91-8153722553,RKCJD5839H,9757-9573-6117,SB-1389-7064-7629,AXIS7058271,457361.54,815
CUST84165418,Henry Gokhale,shari@example.org,+91-7380298191,IUXVI6666N,2529-1562-7897,SB-8053-7258-8480,AXIS2370058,483638.06,827
CUST29853185,Wazir Bala,raorachit@example.com,+91-8331678986,KTBER9344J,4776-3848-3262,SB-4208-4358-6065,KOTAK1035139,211982.37,843
CUST94138623,Bhavya Bhargava,ebanik@example.net,+91-7245570670,UPUQM9402Q,9680-4865-8406,SB-5752-7171-1582,KOTAK7407550,38404.03,773
CUST69192278,Falan Rajan,ishani25@example.com,+91-8141236706,JETKR3037O,1585-8188-7868,SB-5693-1206-3746,AXIS6532995,495995.73,752
CUST31743120,Rachita Palan,champak45@example.com,+91-7650230388,MXXUK4455G,8001-3551-2498,SB-6225-4508-7892,SBIN6073914,226971.53,749
CUST56197594,Nimrat Munshi,orinderpanchal@example.com,+91-9117193162,EGTIE3628H,5080-4095-7303,SB-9093-1177-8997,HDFC7555534,90764.01,814
CUST78549740,Chakrika Kibe,yganesan@example.net,+91-9907697809,SPOBV7056S,4071-5533-8094,SB-5470-6173-6401,AXIS9187497,481420.53,848
CUST70990651,Ojasvi Garde,chatreshsarna@example.com,+91-9584636286,LJBAI2709R,2640-9153-7590,SB-1403-5071-3404,SBIN5983053,210380.72,816
CUST52157394,Watika Kulkarni,paninijain@example.com,+91-9887845762,JYIPA4724P,1413-8548-5507,SB-6354-9008-2931,ICIC1422064,457925.04,862
CUST46869639,Zansi Ganesh,vkashyap@example.net,+91-7478631433,QRMVN5783A,8639-8987-6994,SB-4103-4734-6654,SBIN2628353,107432.5,869
CUST90038519,Amaira Mitter,lilaravi@example.com,+91-9380947139,LPRBZ1706B,8160-2678-8598,SB-6152-6278-3545,HDFC5304237,449533.14,870
CUST90467587,Abhiram Walia,ddalal@example.net,+91-8088631463,SPNHF2840T,6028-2615-4891,SB-6489-8330-2105,AXIS6898142,29372.39,821
CUST51846468,Ucchal Bhasin,oratti@example.com,+91-9449823856,YFOKS5581L,5402-1687-5191,SB-7942-6414-8581,HDFC1216980,389004.52,796
CUST87080735,Vivaan Sastry,lopa11@example.com,+91-8409408284,ZVTSF6883Z,2980-1024-1886,SB-9573-9049-6307,KOTAK1207789,177141.2,792
CUST20970915,Ridhi Ratta,vivaanpuri@example.net,+91-8254555901,OOBFO1990A,6318-8751-9483,SB-2939-8847-4356,KOTAK5510894,163329.04,798
CUST43999770,Ekta Walia,orinderbalay@example.net,+91-8502872667,NJADP4297R,7365-5858-4812,SB-8798-9815-2768,KOTAK6353653,81479.03,757
CUST18623031,Maanav Lal,bhavini08@example.org,+91-8327832907,UGWOM0086A,9976-3718-1392,SB-7394-8755-5775,AXIS5485184,325769.73,868
CUST31280625,Harini Mangal,lvirk@example.com,+91-8530013498,CZDYE6743M,7541-4472-9941,SB-5400-2435-9658,KOTAK6701710,441692.12,737
CUST19701437,Yatan Chaudhari,chaudharyfariq@example.org,+91-7366288319,CKSOQ5593C,2429-8725-9333,SB-5345-8029-8973,HDFC4970195,84376.87,810
CUST67192644,Amol Kashyap,shettydavid@example.com,+91-7898079423,MUDFC8311C,1051-2472-7516,SB-4805-9658-4926,ICIC8856486,47099.42,742
CUST52689439,Tripti Suresh,lramesh@example.org,+91-9333618085,NOCOO6297M,3232-2443-3949,SB-4271-7058-5843,KOTAK5049069,227991.63,735
CUST73318244,Nathan Parekh,berahemangini@example.net,+91-7822258558,GSCUT3579B,7143-8602-3199,SB-6217-8217-4768,ICIC3617337,133683.67,744
CUST57265581,Ekavir Merchant,ijaya57@example.org,+91-9781891719,AQDFJ4522Y,7808-6107-3693,SB-1174-6998-3144,KOTAK4401503,324874.85,771
